2584.0,-19.823529411764707,107.34912979433217,-352.0,-78.0,-17.0,43.0,309.0
2859.0,-14.011542497376706,107.90578306688838,-349.0,-70.0,-9.0,52.0,273.0
2578.0,-2.899534522885958,107.08448493969941,-370.0,-59.0,-9.0,63.0,312.0
2466.0,-5.362124898621249,104.66967963393991,-364.0,-60.0,-7.0,55.0,303.0
2504.0,-11.440095846645367,109.7159573452986,-367.0,-68.0,-12.0,55.25,287.0
2731.0,-6.781764921274259,110.06678613891589,-356.0,-59.0,-6.0,55.5,304.0
2921.0,-17.383430332078056,107.96306534540754,-411.0,-74.0,-14.0,47.0,333.0
2506.0,-11.792498004788508,106.96214955165951,-425.0,-68.0,-10.0,50.0,311.0
2615.0,-20.281453154875717,104.89520921386573,-403.0,-77.5,-11.0,37.0,299.0
2868.0,-12.85739191073919,107.38308455257899,-389.0,-70.0,-11.0,49.0,293.0
2839.0,-5.450158506516379,105.59283411496305,-342.0,-59.0,-13.0,62.0,354.0
2738.0,-14.178232286340394,108.30622600138399,-353.0,-74.0,-8.0,49.0,295.0
2485.0,-18.114688128772634,106.03775250956572,-370.0,-80.0,-14.0,43.0,340.0
2531.0,-13.59541683129198,108.92471147310924,-364.0,-65.0,-11.0,52.0,307.0
2921.0,-20.414926395070182,107.35430571341152,-372.0,-77.0,-17.0,42.0,296.0
2715.0,-16.176427255985267,107.31162222040851,-385.0,-73.0,-11.0,51.0,337.0
2639.0,-11.994316028798787,108.90827900259565,-371.0,-68.0,-11.0,54.0,279.0
2322.0,-16.80189491817399,108.34814486733177,-353.0,-76.75,-12.0,47.0,319.0
2871.0,-13.436781609195402,106.07582633360025,-407.0,-70.5,-12.0,48.0,322.0
2066.0,-17.364956437560505,109.59767238927027,-385.0,-75.0,-20.0,50.75,309.0
2995.0,-17.251419031719532,108.78141701227021,-380.0,-73.0,-14.0,49.5,335.0
2532.0,-9.902448657187994,107.9775114959842,-354.0,-69.0,-7.0,53.25,335.0
2641.0,-20.49375236652783,104.23003432624043,-386.0,-75.0,-16.0,38.0,377.0
3008.0,-15.381648936170214,108.48770865328385,-346.0,-78.0,-7.0,46.0,347.0
2588.0,-18.756955177743432,105.1944434899962,-359.0,-73.0,-14.0,43.0,289.0
2289.0,-17.555264307557884,107.99847281656471,-393.0,-76.0,-15.0,46.0,309.0
2141.0,-4.378794955628211,109.81439693608048,-350.0,-61.0,-4.0,66.0,313.0
2554.0,-13.62842599843383,106.93926141099476,-394.0,-68.0,-14.0,51.0,304.0
2660.0,-12.07593984962406,106.6911353762064,-354.0,-67.0,-6.0,48.0,299.0
2661.0,-10.22923712889891,106.02626672242354,-363.0,-64.0,-10.0,51.0,292.0
