Trd, 000266.837, 101
Trd, 000269.600, 94
Trd, 000271.650, 95
Trd, 000271.662, 88
Trd, 000274.525, 96
Trd, 000276.775, 100
Trd, 000280.237, 102.0
Trd, 000282.387, 100
Trd, 000285.862, 95
Trd, 000286.700, 86
Trd, 000287.912, 97
Trd, 000289.187, 95
Trd, 000289.437, 92
Trd, 000291.637, 86
Trd, 000292.600, 92
Trd, 000294.150, 101.0
Trd, 000295.012, 92
Trd, 000296.475, 92
Trd, 000297.225, 92
Trd, 000297.462, 91
Trd, 000299.037, 94
Trd, 000302.275, 94
Trd, 000304.437, 95
Trd, 000306.000, 102
Trd, 000313.112, 98.0
Trd, 000315.112, 98
Trd, 000318.225, 94
Trd, 000319.175, 93
Trd, 000320.412, 94
Trd, 000322.162, 92
Trd, 000323.587, 93
Trd, 000323.825, 94
Trd, 000324.712, 92
Trd, 000325.200, 94
Trd, 000327.325, 93
Trd, 000327.537, 92
Trd, 000328.450, 92.0
Trd, 000328.837, 91.0
Trd, 000328.862, 91
Trd, 000329.175, 93
Trd, 000331.275, 96.0
Trd, 000335.962, 90
Trd, 000338.237, 91
Trd, 000338.387, 91
Trd, 000338.537, 92
Trd, 000340.400, 89.0
Trd, 000341.975, 93.0
Trd, 000344.087, 91
Trd, 000344.462, 96.0
Trd, 000346.300, 88.0
Trd, 000346.500, 85.0
Trd, 000348.562, 90
Trd, 000348.850, 88
Trd, 000349.637, 91
Trd, 000351.362, 92
Trd, 000351.512, 101
Trd, 000354.037, 91.0
Trd, 000357.600, 99
Trd, 000359.012, 103.0
Trd, 000360.575, 103
Trd, 000361.275, 103
Trd, 000361.325, 104.0
Trd, 000361.525, 102
Trd, 000361.950, 104.0
Trd, 000362.200, 108.0
Trd, 000369.587, 112
Trd, 000369.912, 102
Trd, 000374.300, 103
Trd, 000375.537, 101
Trd, 000378.762, 103
Trd, 000381.250, 108
Trd, 000381.750, 108
Trd, 000381.787, 103
Trd, 000383.462, 116
Trd, 000384.862, 107
Trd, 000384.987, 106
Trd, 000388.225, 110
Trd, 000388.575, 110
Trd, 000390.150, 108
Trd, 000390.612, 107
Trd, 000391.350, 107
Trd, 000391.637, 108.0
Trd, 000392.900, 100
Trd, 000394.075, 100
Trd, 000395.575, 100
Trd, 000396.087, 102
Trd, 000397.825, 117.0
Trd, 000399.662, 116.0
Trd, 000400.225, 91.0
Trd, 000401.012, 98
Trd, 000403.062, 107
Trd, 000404.987, 103
Trd, 000406.950, 108.0
Trd, 000408.175, 102
Trd, 000412.500, 94
Trd, 000413.237, 94
Trd, 000413.362, 95
Trd, 000415.600, 93
Trd, 000417.400, 93
Trd, 000417.500, 93
Trd, 000417.800, 98
Trd, 000418.650, 100
Trd, 000421.237, 97.0
Trd, 000423.000, 97.0
Trd, 000427.412, 96
Trd, 000427.625, 98
Trd, 000429.750, 101
Trd, 000429.787, 103.0
Trd, 000433.062, 95
Trd, 000434.575, 100
Trd, 000436.025, 108.0
Trd, 000437.775, 106
Trd, 000438.462, 105
Trd, 000438.625, 116
Trd, 000439.812, 100
Trd, 000440.725, 106
Trd, 000441.162, 91.0
Trd, 000441.687, 85.0
Trd, 000442.062, 84
Trd, 000443.812, 89
Trd, 000444.900, 91
Trd, 000445.875, 93
Trd, 000446.962, 96.0
Trd, 000447.137, 103.0
Trd, 000450.200, 97
Trd, 000451.375, 96
Trd, 000452.825, 95
Trd, 000453.987, 94
Trd, 000454.775, 93
Trd, 000456.087, 93
Trd, 000456.237, 96.0
Trd, 000457.575, 96
Trd, 000458.387, 95
Trd, 000458.912, 85.0
Trd, 000463.000, 95
Trd, 000464.725, 96
Trd, 000467.012, 97
Trd, 000469.537, 92
Trd, 000471.487, 98
Trd, 000472.412, 99
Trd, 000473.612, 99
Trd, 000476.012, 96
Trd, 000476.812, 94
Trd, 000478.350, 97
Trd, 000481.237, 97
Trd, 000481.325, 101
Trd, 000481.950, 95
Trd, 000482.312, 91.0
Trd, 000482.375, 103.0
Trd, 000489.637, 95
Trd, 000489.962, 93
Trd, 000491.375, 86.0
Trd, 000492.387, 92
Trd, 000492.500, 86
Trd, 000493.950, 90
Trd, 000494.962, 87
Trd, 000495.675, 89
Trd, 000498.025, 91
Trd, 000498.862, 93
Trd, 000499.350, 98
Trd, 000500.837, 100
Trd, 000502.087, 93
Trd, 000503.787, 95
Trd, 000505.337, 96.0
Trd, 000508.312, 101
Trd, 000508.775, 103.0
Trd, 000509.400, 95
Trd, 000511.975, 93
Trd, 000512.737, 94
Trd, 000516.137, 92
Trd, 000516.312, 91.0
Trd, 000519.237, 92
Trd, 000520.937, 92
Trd, 000522.637, 98
Trd, 000525.387, 108.0
Trd, 000526.100, 116
Trd, 000527.150, 111
Trd, 000527.912, 117.0
Trd, 000529.262, 117.0
Trd, 000529.312, 111
Trd, 000529.475, 111.0
Trd, 000530.150, 110
Trd, 000530.425, 110
Trd, 000531.987, 109
Trd, 000533.637, 108
Trd, 000536.500, 110
Trd, 000537.637, 107
Trd, 000541.750, 105
Trd, 000546.012, 107
Trd, 000546.037, 105
Trd, 000547.612, 103
Trd, 000548.237, 89
Trd, 000548.662, 106
Trd, 000551.062, 101
Trd, 000552.325, 97
Trd, 000552.500, 100
Trd, 000554.475, 97
Trd, 000554.675, 100
Trd, 000555.350, 100
Trd, 000557.800, 98
Trd, 000559.012, 98
Trd, 000560.012, 85.0
Trd, 000563.550, 96
Trd, 000565.800, 95
Trd, 000565.950, 98
Trd, 000566.950, 91.0
Trd, 000570.312, 95
Trd, 000570.900, 94
Trd, 000573.837, 93
Trd, 000574.575, 101
Trd, 000576.600, 98
Trd, 000578.675, 99
Trd, 000584.125, 103.0
Trd, 000584.787, 105
Trd, 000585.262, 105
Trd, 000586.650, 106.0
Trd, 000587.000, 102
Trd, 000587.412, 106.0
Trd, 000592.412, 106.0
Trd, 000593.162, 105
Trd, 000593.337, 100
Trd, 000594.600, 91.0
Trd, 000597.075, 100
Trd, 000597.925, 100
Trd, 000598.062, 96
Trd, 000599.037, 84
Trd, 000599.237, 83.0
