Trd, 000006.350, 124.0
Trd, 000008.163, 126
Trd, 000008.825, 126
Trd, 000009.375, 125
Trd, 000009.812, 111
Trd, 000011.087, 115
Trd, 000012.325, 119
Trd, 000014.175, 116
Trd, 000015.050, 97.0
Trd, 000016.712, 101.0
Trd, 000017.187, 96.0
Trd, 000019.487, 89
Trd, 000022.725, 97
Trd, 000023.487, 98
Trd, 000026.275, 97
Trd, 000026.712, 101.0
Trd, 000027.575, 106.0
Trd, 000028.575, 100
Trd, 000031.750, 103.0
Trd, 000032.137, 103.0
Trd, 000035.375, 100.0
Trd, 000037.888, 103
Trd, 000038.125, 100
Trd, 000039.413, 98.0
Trd, 000041.313, 95
Trd, 000042.200, 97
Trd, 000043.000, 98
Trd, 000044.950, 108
Trd, 000046.750, 106.0
Trd, 000047.938, 106.0
Trd, 000048.338, 107
Trd, 000049.638, 107
Trd, 000050.350, 102
Trd, 000051.800, 88.0
Trd, 000052.275, 105
Trd, 000057.513, 103
Trd, 000057.588, 108
Trd, 000059.425, 103.0
Trd, 000059.938, 101.0
Trd, 000062.488, 100.0
Trd, 000063.713, 100
Trd, 000063.913, 98.0
Trd, 000065.138, 100.0
Trd, 000065.388, 99.0
Trd, 000067.138, 100
Trd, 000068.238, 98
Trd, 000068.863, 97
Trd, 000068.888, 99
Trd, 000070.625, 99
Trd, 000071.350, 101.0
Trd, 000072.738, 106.0
Trd, 000073.050, 108
Trd, 000073.338, 111
Trd, 000074.913, 107.0
Trd, 000076.500, 113
Trd, 000078.500, 110
Trd, 000080.325, 98.0
Trd, 000080.363, 96.0
Trd, 000082.088, 108
Trd, 000084.038, 88.0
Trd, 000088.200, 101
Trd, 000091.500, 99
Trd, 000092.263, 98
Trd, 000094.563, 106
Trd, 000094.650, 111
Trd, 000095.213, 97
Trd, 000098.525, 106.0
Trd, 000102.038, 104
Trd, 000102.113, 105.0
Trd, 000102.375, 103
Trd, 000102.625, 104.0
Trd, 000102.863, 103.0
Trd, 000103.675, 98.0
Trd, 000106.450, 92
Trd, 000106.750, 93.0
Trd, 000107.788, 94
Trd, 000110.438, 93
Trd, 000114.738, 93
Trd, 000115.088, 94
Trd, 000115.925, 94
Trd, 000117.413, 101.0
Trd, 000117.688, 96.0
Trd, 000118.438, 96
Trd, 000120.813, 97
Trd, 000121.688, 98
Trd, 000124.075, 103.0
Trd, 000126.475, 96
Trd, 000126.725, 95
Trd, 000128.038, 88.0
Trd, 000128.975, 85.0
Trd, 000129.675, 89
Trd, 000130.588, 88
Trd, 000131.588, 88
Trd, 000137.000, 96.0
Trd, 000138.300, 101.0
Trd, 000139.975, 102.0
Trd, 000140.775, 106.0
Trd, 000140.963, 103.0
Trd, 000141.938, 109
Trd, 000143.563, 103.0
Trd, 000143.700, 101.0
Trd, 000145.700, 91.0
Trd, 000147.513, 90.0
Trd, 000148.963, 93.0
Trd, 000149.950, 111
Trd, 000150.600, 124
Trd, 000151.850, 105
Trd, 000154.725, 110.0
Trd, 000155.437, 107.0
Trd, 000156.525, 107.0
Trd, 000156.550, 108
Trd, 000158.812, 123
Trd, 000161.250, 119.0
Trd, 000162.900, 120
Trd, 000163.287, 117
Trd, 000165.375, 116.0
Trd, 000167.412, 118
Trd, 000170.300, 117
Trd, 000170.987, 117
Trd, 000172.137, 114.0
Trd, 000173.725, 109
Trd, 000174.300, 107
Trd, 000176.075, 107
Trd, 000176.875, 106.0
Trd, 000176.900, 101.0
Trd, 000178.712, 107
Trd, 000180.900, 98.0
Trd, 000181.712, 96.0
Trd, 000181.925, 88.0
Trd, 000183.150, 93
Trd, 000183.262, 93.0
Trd, 000183.925, 102
Trd, 000184.387, 108
Trd, 000186.662, 111
Trd, 000187.000, 115.0
Trd, 000189.775, 113.0
Trd, 000190.675, 112
Trd, 000192.025, 112
Trd, 000192.850, 114
Trd, 000196.062, 114
Trd, 000196.825, 114
Trd, 000197.325, 113
Trd, 000199.650, 108
Trd, 000199.762, 112
Trd, 000200.175, 107
Trd, 000202.925, 106
Trd, 000207.662, 99
Trd, 000209.000, 98
Trd, 000210.587, 98.0
Trd, 000210.950, 99
Trd, 000213.050, 104
Trd, 000213.425, 102
Trd, 000216.887, 96.0
Trd, 000216.962, 103
Trd, 000217.812, 109
Trd, 000221.837, 109
Trd, 000221.937, 108
Trd, 000222.475, 106.0
Trd, 000223.437, 104
Trd, 000226.137, 93.0
Trd, 000226.375, 94
Trd, 000226.875, 97
Trd, 000227.162, 101.0
Trd, 000231.525, 101
Trd, 000232.375, 101
Trd, 000232.812, 99
Trd, 000233.987, 102.0
Trd, 000237.400, 99
Trd, 000238.925, 98.0
Trd, 000238.987, 96.0
Trd, 000240.212, 98
Trd, 000241.225, 88.0
Trd, 000242.300, 97
Trd, 000244.125, 97.0
