2037.0,15.359351988217968,107.04837272613109,-269.0,-49.0,10.0,65.0,370.0
1924.0,19.46049896049896,108.15283574809366,-274.0,-41.25,8.0,71.0,412.0
1990.0,10.534170854271357,109.3587212007143,-305.0,-52.0,10.0,64.75,395.0
2242.0,6.628902765388046,100.70100402679175,-314.0,-47.0,7.0,41.0,384.0
2118.0,10.834749763928235,113.27313494322696,-287.0,-56.75,10.0,61.0,395.0
1945.0,14.432390745501285,104.4052511159663,-309.0,-36.0,7.0,60.0,342.0
1997.0,7.963945918878317,106.56968564206603,-288.0,-56.0,9.0,56.0,360.0
2075.0,13.453493975903614,106.82021111875996,-311.0,-44.0,6.0,61.0,365.0
1946.0,12.075539568345324,106.45359585171433,-303.0,-47.0,6.0,61.75,375.0
2043.0,10.30004894762604,108.20281739158433,-293.0,-50.5,8.0,63.5,389.0
1999.0,15.518259129564782,108.84684275139932,-354.0,-45.0,12.0,69.5,359.0
2187.0,5.596707818930041,102.69243711478806,-271.0,-50.0,3.0,48.5,375.0
2395.0,17.102296450939455,109.55137104489003,-340.0,-42.0,11.0,74.5,370.0
1938.0,13.957688338493291,108.39278878233672,-307.0,-51.0,9.0,64.0,368.0
2083.0,11.578012481997119,104.9979005164324,-272.0,-45.5,9.0,60.0,406.0
1708.0,21.49824355971897,112.76405577915732,-291.0,-49.0,12.0,87.0,390.0
2070.0,16.919323671497583,109.48183137041056,-279.0,-42.0,12.0,65.0,385.0
2045.0,16.18239608801956,108.35357197081788,-319.0,-44.0,10.0,70.0,424.0
2296.0,5.592334494773519,103.04981223554401,-310.0,-52.0,5.0,49.0,373.0
1941.0,18.232869654817105,112.71727413356406,-305.0,-44.0,13.0,80.0,374.0
2005.0,13.425935162094763,107.21899691326911,-265.0,-46.0,10.0,55.0,381.0
1923.0,9.97191887675507,107.52054345635788,-325.0,-46.0,4.0,53.0,386.0
1730.0,13.856647398843931,111.02821521605664,-377.0,-52.0,12.0,70.75,359.0
1967.0,10.734112862226741,109.55016674607599,-311.0,-53.0,4.0,71.5,349.0
2099.0,18.795616960457362,108.42584397369926,-297.0,-44.0,10.0,67.0,359.0
2102.0,19.460513796384397,106.90293769529623,-277.0,-40.0,13.0,65.75,393.0
2194.0,11.10574293527803,110.18160498628967,-317.0,-50.0,8.0,59.0,381.0
2190.0,7.785844748858447,103.53338800056646,-300.0,-51.0,10.0,52.0,337.0
1934.0,4.225956566701138,104.99477053708289,-308.0,-53.0,1.0,46.75,354.0
2067.0,14.288824383164005,106.09805819833616,-351.0,-41.0,10.0,65.0,421.0
2142.0,26.605975723622784,111.11650567952621,-299.0,-31.0,13.0,88.75,378.0
1828.0,16.315098468271334,111.69548804167624,-279.0,-49.25,11.0,72.0,371.0
1977.0,10.550328780981285,107.01132512781285,-289.0,-49.0,8.0,59.0,362.0
2062.0,26.324927255092142,110.52220955895181,-283.0,-34.0,12.0,85.0,391.0
1983.0,9.077660110943016,109.17538367127172,-316.0,-53.0,5.0,62.0,357.0
1915.0,11.131592689295038,105.53170060271708,-279.0,-51.0,11.0,57.0,358.0
2060.0,9.03495145631068,107.37083000171637,-337.0,-50.0,7.0,56.25,332.0
