538.0,51.42565055762082,150.44832768621828,-280.0,-78.0,83.0,168.75,347.0
619.0,27.253634894991922,149.95586826158737,-311.0,-111.5,59.0,149.0,316.0
544.0,42.17095588235294,153.49585690417095,-295.0,-107.0,74.5,166.0,356.0
500.0,-1.266,153.2462465058648,-279.0,-140.25,7.5,125.5,327.0
553.0,35.3001808318264,148.21739181173876,-288.0,-107.0,77.0,158.0,351.0
576.0,35.94097222222222,153.94457496721262,-304.0,-114.5,66.5,169.0,336.0
579.0,39.9412780656304,150.73045905275083,-273.0,-100.0,69.0,160.0,361.0
581.0,30.27194492254733,152.111024746685,-287.0,-126.0,61.0,159.0,319.0
611.0,11.543371522094926,147.46375826308383,-253.0,-126.0,24.0,133.5,317.0
433.0,10.676674364896074,155.83298228132685,-324.0,-133.0,34.0,141.0,355.0
525.0,45.843809523809526,150.588902455366,-278.0,-97.0,79.0,172.0,338.0
515.0,54.650485436893206,153.06129775480952,-290.0,-95.0,96.0,176.0,347.0
518.0,20.76254826254826,152.38046520751723,-317.0,-119.5,53.5,140.0,311.0
604.0,20.438741721854306,149.83263594790475,-292.0,-123.0,38.0,146.25,342.0
503.0,54.53479125248509,140.06006922154788,-272.0,-61.5,72.0,167.5,309.0
459.0,33.15686274509804,154.12610887330004,-279.0,-112.0,54.0,154.0,338.0
560.0,38.96607142857143,155.72509351479505,-286.0,-106.75,70.0,171.0,364.0
438.0,28.159817351598175,147.8407580194797,-307.0,-101.75,48.0,150.5,329.0
547.0,20.351005484460696,152.05006047958116,-310.0,-118.5,39.0,148.5,359.0
518.0,47.584942084942085,153.37831864908875,-309.0,-108.75,80.5,171.75,358.0
537.0,42.18249534450652,151.7730048181258,-267.0,-105.0,69.0,162.0,361.0
694.0,39.48414985590778,153.1340099420624,-326.0,-117.75,72.5,165.0,324.0
482.0,25.57883817427386,152.83302143535278,-284.0,-120.5,53.5,144.0,333.0
669.0,8.461883408071749,154.04995825304474,-316.0,-129.0,27.0,135.0,333.0
477.0,35.9538784067086,145.11232237003114,-306.0,-101.0,56.0,144.0,326.0
464.0,41.952586206896555,151.0877547193235,-309.0,-107.75,77.0,164.25,373.0
620.0,13.969354838709677,156.06931901831302,-316.0,-132.0,40.0,145.0,346.0
