787.0,41.70139771283355,142.40144499787957,-301.0,-82.5,58.0,157.0,365.0
812.0,9.317733990147783,142.66169801208872,-273.0,-116.0,0.5,126.0,341.0
751.0,26.978695073235684,143.16895221670177,-300.0,-104.0,45.0,145.0,352.0
864.0,25.524305555555557,139.69941863209465,-349.0,-94.5,41.0,131.25,361.0
716.0,5.379888268156424,144.90684092202645,-284.0,-117.25,-2.0,120.0,391.0
904.0,13.035398230088495,144.5482398766827,-308.0,-110.0,14.0,134.25,342.0
950.0,5.8452631578947365,142.06751335019973,-290.0,-108.75,-19.0,124.0,338.0
805.0,18.2,144.85512062108558,-311.0,-111.0,27.0,137.0,359.0
853.0,32.375146541617816,142.80808863542248,-268.0,-88.0,48.0,146.0,357.0
959.0,9.305526590198124,141.71383689146998,-293.0,-108.5,17.0,120.0,344.0
830.0,1.2313253012048193,138.7042639626699,-340.0,-115.0,-12.5,110.75,365.0
828.0,17.18840579710145,139.38808493165305,-284.0,-102.0,14.0,127.0,353.0
744.0,7.772849462365591,144.28135652464263,-336.0,-118.0,15.5,124.5,324.0
799.0,47.16770963704631,144.55061955130967,-259.0,-88.0,76.0,162.0,347.0
819.0,42.391941391941394,141.46699610271008,-326.0,-75.0,60.0,155.0,366.0
830.0,12.701204819277109,149.87459131818417,-306.0,-114.75,18.5,142.0,340.0
702.0,21.025641025641026,146.78192087080856,-264.0,-110.75,28.5,144.75,354.0
852.0,8.333333333333334,140.90016689466336,-282.0,-108.25,14.0,124.0,337.0
906.0,26.991169977924944,143.15169842416668,-315.0,-94.75,45.0,141.0,370.0
762.0,13.65748031496063,147.8258893570672,-301.0,-114.75,7.5,131.0,349.0
719.0,49.429763560500696,145.09930421010293,-285.0,-82.0,76.0,162.0,376.0
917.0,-1.5169029443838604,139.13512873476526,-286.0,-116.0,-19.0,108.0,401.0
785.0,27.278980891719744,142.60051907260512,-293.0,-97.0,47.0,148.0,354.0
832.0,23.997596153846153,145.5281926908349,-313.0,-102.25,38.5,136.25,339.0
638.0,20.38087774294671,144.58106234845974,-289.0,-105.75,28.0,134.0,338.0
743.0,31.585464333781964,142.2017014155059,-293.0,-90.0,39.0,143.5,352.0
731.0,10.589603283173735,146.92798012568946,-298.0,-121.0,20.0,133.0,321.0
774.0,41.92635658914729,148.2642339070641,-304.0,-88.0,76.0,154.75,357.0
858.0,23.313519813519815,142.28668721021677,-299.0,-95.75,25.0,142.0,344.0
756.0,23.00132275132275,139.30809629598795,-292.0,-95.0,34.0,136.0,370.0
800.0,14.50125,146.56122522468795,-296.0,-116.25,23.0,135.0,352.0
