sess0001, 000048, 108, 111, GVWY, 427, 20, 21.350000, SHVR, 373, 20, 18.650000, ZIC, 114, 20, 5.700000, ZIP, 659, 20, 32.950000, 108, 111, 
sess0001, 000049, 108, 109, GVWY, 427, 20, 21.350000, SHVR, 396, 20, 19.800000, ZIC, 114, 20, 5.700000, ZIP, 665, 20, 33.250000, 108, 109, 
sess0001, 000049, 90, 109, GVWY, 439, 20, 21.950000, SHVR, 396, 20, 19.800000, ZIC, 114, 20, 5.700000, ZIP, 696, 20, 34.800000, 90, 109, 
sess0001, 000050, 91, 104, GVWY, 470, 20, 23.500000, SHVR, 396, 20, 19.800000, ZIC, 114, 20, 5.700000, ZIP, 701, 20, 35.050000, 91, 104, 
sess0001, 000051, 85, 101, GVWY, 496, 20, 24.800000, SHVR, 396, 20, 19.800000, ZIC, 114, 20, 5.700000, ZIP, 701, 20, 35.050000, 85, 101, 
sess0001, 000053, 86, 100, GVWY, 505, 20, 25.250000, SHVR, 396, 20, 19.800000, ZIC, 120, 20, 6.000000, ZIP, 701, 20, 35.050000, 86, 100, 
sess0001, 000054, 86, 100, GVWY, 535, 20, 26.750000, SHVR, 407, 20, 20.350000, ZIC, 120, 20, 6.000000, ZIP, 701, 20, 35.050000, 86, 100, 
sess0001, 000058, 88, 93, GVWY, 535, 20, 26.750000, SHVR, 418, 20, 20.900000, ZIC, 122, 20, 6.100000, ZIP, 701, 20, 35.050000, 88, 93, 
sess0001, 000059, 88, 98, GVWY, 560, 20, 28.000000, SHVR, 418, 20, 20.900000, ZIC, 122, 20, 6.100000, ZIP, 735, 20, 36.750000, 88, 98, 
sess0001, 000060, 85, 101, GVWY, 560, 20, 28.000000, SHVR, 418, 20, 20.900000, ZIC, 133, 20, 6.650000, ZIP, 741, 20, 37.050000, 85, 101, 
sess0001, 000060, 85, 101, GVWY, 583, 20, 29.150000, SHVR, 418, 20, 20.900000, ZIC, 133, 20, 6.650000, ZIP, 741, 20, 37.050000, 85, 101, 
sess0001, 000062, 98, 101, GVWY, 630, 20, 31.500000, SHVR, 418, 20, 20.900000, ZIC, 137, 20, 6.850000, ZIP, 741, 20, 37.050000, 98, 101, 
sess0001, 000068, 98, 100, GVWY, 663, 20, 33.150000, SHVR, 418, 20, 20.900000, ZIC, 137, 20, 6.850000, ZIP, 757, 20, 37.850000, 98, 100, 
sess0001, 000070, 97, 99, GVWY, 663, 20, 33.150000, SHVR, 466, 20, 23.300000, ZIC, 137, 20, 6.850000, ZIP, 783, 20, 39.150000, 97, 99, 
sess0001, 000070, 86, 99, GVWY, 663, 20, 33.150000, SHVR, 466, 20, 23.300000, ZIC, 137, 20, 6.850000, ZIP, 862, 20, 43.100000, 86, 99, 
sess0001, 000074, 88, 93, GVWY, 663, 20, 33.150000, SHVR, 473, 20, 23.650000, ZIC, 137, 20, 6.850000, ZIP, 902, 20, 45.100000, 88, 93, 
sess0001, 000075, 83, 91, GVWY, 663, 20, 33.150000, SHVR, 522, 20, 26.100000, ZIC, 137, 20, 6.850000, ZIP, 902, 20, 45.100000, 83, 91, 
