2577.0,16.87116802483508,96.90855655599857,-278.0,-36.0,20.0,57.0,354.0
2539.0,14.586057502953919,100.43667060187758,-271.0,-39.0,13.0,58.0,369.0
2678.0,9.9260642270351,100.99099432201382,-310.0,-47.0,15.0,57.0,365.0
2567.0,20.977405531749124,102.08299522866743,-305.0,-30.0,16.0,67.0,394.0
2451.0,5.470828233374133,100.51910299554028,-267.0,-53.0,11.0,49.0,383.0
2663.0,16.234697709350357,99.87301161981595,-305.0,-35.0,14.0,58.0,351.0
2348.0,25.413117546848383,107.53235019423461,-333.0,-30.0,19.0,77.0,365.0
2508.0,11.319776714513557,98.05503761920126,-311.0,-43.0,14.0,54.0,425.0
2429.0,15.23466447097571,102.28557803196205,-257.0,-39.0,12.0,57.0,371.0
2793.0,15.808807733619764,103.19205517824004,-290.0,-36.0,15.0,65.0,349.0
2580.0,17.791472868217053,101.29481581068887,-329.0,-36.0,21.0,63.0,399.0
2691.0,19.351170568561873,100.35475206307079,-295.0,-31.0,14.0,63.0,367.0
2749.0,9.16696980720262,101.00225969350637,-321.0,-46.0,16.0,56.0,394.0
2507.0,11.95492620662146,100.64855907958656,-321.0,-47.0,16.0,53.0,365.0
2613.0,15.412169919632607,98.2348677368628,-258.0,-41.0,19.0,56.0,372.0
2557.0,14.775518185373485,102.59045618806728,-292.0,-41.0,14.0,61.0,376.0
2531.0,24.847491110233108,106.82592898443139,-279.0,-33.0,18.0,74.0,384.0
2936.0,12.188351498637601,101.19011547100932,-290.0,-44.0,16.0,58.25,423.0
2469.0,16.775617658971242,103.45215873021344,-325.0,-36.0,16.0,61.0,405.0
2528.0,18.75632911392405,105.27324744640596,-289.0,-37.25,19.5,63.0,412.0
2583.0,26.986449864498645,103.34917187273311,-283.0,-27.0,21.0,72.5,401.0
2661.0,7.932356257046223,101.29651224266644,-335.0,-47.0,9.0,50.0,402.0
2763.0,16.37024972855592,98.40851663213788,-277.0,-37.0,19.0,57.0,386.0
2463.0,12.480714575720667,102.71664278931004,-323.0,-39.0,9.0,63.0,340.0
2600.0,14.155,97.26601749278764,-271.0,-40.0,17.0,58.0,345.0
2786.0,21.876525484565686,100.92613066447984,-307.0,-32.0,20.0,63.0,383.0
2652.0,13.222473604826545,101.35962310129685,-279.0,-43.0,10.0,57.0,356.0
